date, pm25, pm10, o3, no2, so2, co
2019/7/7, 67, 33, 2, 4, 2, 3
2019/7/8, 82, 31, 2, 5, 2, 4
2019/7/9, 72, 41, 2, 8, 2, 3
2019/7/10, 95, 39, 2, 7, 2, 3
2019/7/11, 88, 50, 4, 6, 2, 3
2019/7/12, 99, 55, 6, 8, 2, 4
2019/7/13, 104, 63, 9, 6, 2, 3
2019/7/14, 110, 73, 11, 11, 2, 6
2019/7/15, 132, 56, 9, 10, 2, 4
2019/7/16, 108, 60, 13, 6, 2, 5
2019/7/17, 128, 62, 8, 12, 2, 4
2019/7/18, 142, 38, 5, 15, 2, 2
2019/7/19, 81, 22, 3, 12, 2, 2
2019/7/20, 63, 23, 5, 10, 2, 2
2019/7/21, 63, 39, 5, 11, 2, 2
2019/7/22, 80, 38, 6, 11, 2, 2
2019/7/23, 78, 26, 4, 12, 2, 3
2019/7/24, 67, 33, 2, 11, 2, 3
2019/7/25, 75, , , , , 
2019/8/1, 66, 38, 2, 11, 2, 3
2019/8/2, 84, 36, 1, 13, 2, 3
2019/8/3, 89, 36, 3, 12, 2, 4
2019/8/4, 85, 42, 6, 11, 2, 3
2019/8/5, 88, 44, 5, 12, 2, 4
2019/8/6, 102, 15, 3, 9, 2, 2
2019/8/7, 39, 20, 1, 9, 2, 2
2019/8/8, 48, 51, 2, 12, 2, 3
2019/8/9, 97, 46, 1, 11, 2, 3
2019/8/10, 99, 50, 2, 10, 2, 2
2019/8/11, 114, 42, 4, 10, 2, 3
2019/8/12, 89, 26, 3, 10, 2, 2
2019/8/13, 64, 30, 3, 9, 2, 2
2019/8/14, 75, 33, 3, 9, 2, 2
2019/8/15, 67, 58, 3, 12, 2, 3
2019/8/16, 112, 33, 2, 12, 2, 2
2019/8/17, 82, 33, 3, 10, 2, 2
2019/8/18, 85, 22, 3, 8, 2, 1
2019/8/19, 47, 29, 3, 7, 2, 2
2019/8/20, 68, 32, 3, 8, 2, 2
2019/8/21, 71, 47, 4, 9, 2, 3
2019/8/22, 94, 35, 4, 9, 2, 2
2019/8/23, 80, 32, 2, 13, 2, 3
2019/8/24, 81, 31, 2, 10, 2, 2
2019/8/25, 75, 22, 3, 9, 2, 3
2019/8/26, 61, 32, 3, 11, 2, 3
2019/8/27, 76, 40, 5, 10, 2, 2
2019/8/28, 95, 31, 3, 9, 2, 2
2019/8/29, 72, 37, 5, 8, 2, 2
2019/8/30, 78, 40, 4, 10, 2, 3
2019/8/31, 85, 50, 5, 11, 2, 3
2019/9/1, 108, 40, 4, 13, 2, 3
2019/9/2, 89, 27, 6, 8, 1, 3
2019/9/3, 74, 19, 7, 4, , 2
2019/9/4, 49, 19, 10, 4, 1, 2
2019/9/5, 52, 17, 9, 4, 1, 2
2019/9/6, 49, 15, 5, , 7, 2
2019/9/7, 41, 20, 7, , 1, 2
2019/9/8, 55, 31, 5, , 1, 2
2019/9/9, 73, 23, 14, 1, 2, 1
2019/9/10, 67, 29, 10, , 2, 3
2019/9/11, 71, 34, 6, 1, 2, 3
2019/9/12, 81, 23, 10, 2, 2, 2
2019/9/13, 56, 26, 14, 2, 2, 2
2019/9/14, 63, 33, 9, 2, 2, 2
2019/9/15, 78, 37, 11, 3, 2, 3
2019/9/16, 78, 26, 6, 3, 2, 2
2019/9/17, 62, 25, 9, 2, 2, 2
2019/9/18, 60, 33, 11, 2, 2, 2
2019/9/19, 80, 23, 8, 2, 2, 2
2019/9/20, 49, 26, 13, 2, 3, 3
2019/9/21, 58, 44, 21, 2, 4, 4
2019/9/22, 93, 33, 10, 2, 2, 4
2019/9/23, 72, 28, 4, 3, 2, 3
2019/9/24, 64, 16, 4, 2, 3, 3
2019/9/25, 41, 29, 6, 3, 2, 4
2019/9/26, 67, 27, 5, 3, 2, 3
2019/9/27, 63, 24, 6, 3, 2, 2
2019/9/28, 62, 17, 6, 2, 2, 2
2019/9/29, 49, 21, 8, , 3, 3
2019/9/30, 58, 42, 8, 21, 3, 4
2019/4/1, 122, 61, 26, 17, 3, 4
2019/4/2, 130, 73, 16, 14, 2, 4
2019/4/3, 153, 65, 16, 9, 1, 3
2019/4/4, 144, 67, 10, 8, , 3
2019/4/5, 147, 61, 13, 8, , 3
2019/4/6, 136, 48, 17, 11, 1, 4
2019/4/7, 117, 53, 20, 10, 2, 2
2019/4/8, 110, 77, 17, 17, 2, 5
2019/4/9, 144, 66, 8, 12, , 3
2019/4/10, 129, 71, 14, 11, , 4
2019/4/11, 151, 62, 13, 9, , 3
2019/4/12, 136, 64, 24, 11, 1, 3
2019/4/13, 131, 65, 20, 10, , 3
2019/4/14, 138, 78, 28, 10, 1, 3
2019/4/15, 144, 88, 31, 10, 1, 4
2019/4/16, 155, 114, 25, 9, 1, 3
2019/4/17, 171, 66, 26, 12, 3, 3
2019/4/18, 146, 61, 26, 14, 3, 2
2019/4/19, 114, 59, 36, 16, 4, 3
2019/4/20, 105, 97, 29, 14, 3, 2
2019/4/21, 140, 54, 22, 13, 1, 3
2019/4/22, 118, 55, 23, 12, 1, 2
2019/4/23, 112, 71, 19, 13, 1, 4
2019/4/24, 144, 55, 20, 9, , 3
2019/4/25, 107, 62, 19, 9, 1, 3
2019/4/26, 106, 71, 19, 10, , 4
2019/4/27, 132, 83, 42, 13, 2, 4
2019/4/28, 139, 83, 42, 13, 3, 3
2019/4/29, 138, 62, 25, 11, 1, 2
2019/4/30, 96, 41, 15, 8, , 2
2019/5/1, 75, 36, 10, 9, , 3
2019/5/2, 72, 30, 8, 8, , 3
2019/5/3, 67, 32, 11, 8, , 3
2019/5/4, 61, 59, 18, 12, , 4
2019/5/5, 100, 73, 48, 14, 2, 3
2019/5/6, 126, 83, 41, 14, 3, 4
2019/5/7, 146, 100, 48, 15, 4, 4
2019/5/8, 152, 109, 54, 15, 5, 6
2019/5/9, 160, 108, 46, 15, 5, 4
2019/5/10, 163, 92, 44, 10, 1, 4
2019/5/11, 153, 64, 26, 7, , 3
2019/5/12, 136, 96, 31, 8, , 5
2019/5/13, 140, 58, 28, 11, , 3
2019/5/14, 121, 51, 31, 10, , 2
2019/5/15, 116, 67, 42, 12, 1, 4
2019/5/16, 134, 74, 36, 10, 1, 3
2019/5/17, 137, 82, 39, 9, 2, 3
2019/5/18, 148, 78, 40, 10, 2, 4
2019/5/19, 147, 74, 33, 9, 1, 3
2019/5/20, 135, 68, 38, 9, 2, 3
2019/5/21, 129, 66, 14, 8, 1, 3
2019/5/22, 131, 50, 10, 8, 1, 2
2019/5/23, 95, 54, 21, 8, 1, 3
2019/5/24, 102, 59, 15, 11, 1, 4
2019/5/25, 123, 53, 30, 10, 1, 3
2019/5/26, 107, 63, 15, 9, 1, 3
2019/5/27, 120, 63, 13, 8, 1, 3
2019/5/28, 118, 58, 13, 9, 1, 3
2019/5/29, 114, 60, 13, 8, , 3
2019/5/30, 116, 60, 10, 10, , 3
