date, pm25, pm10, o3, no2, so2, co
2019/5/19, 138, 97, 29, 25, 4, 5
2019/5/20, 145, 86, 33, 21, 3, 4
2019/5/21, 144, 93, 35, 19, 4, 4
2019/5/22, 141, 109, 34, 17, 4, 4
2019/5/23, 128, 136, 38, 14, 3, 4
2019/5/24, 157, 94, 48, 20, 6, 5
2019/5/25, 151, 99, 36, 17, 6, 5
2019/5/26, 137, 96, 36, 17, 6, 4
2019/5/27, 153, 114, 37, 14, 6, 4
2019/5/28, 159, 187, 41, 13, 2, 3
2019/5/29, 134, 105, 33, 14, 2, 3
2019/5/30, 133, 82, 33, 13, 2, 3
2019/5/31, 122, 89, 37, 13, 2, 4
2019/6/1, 135, 136, 40, 12, 2, 3
2019/6/2, 140, 95, 35, 12, 4, 3
2019/6/3, 144, 102, 35, 11, 4, 4
2019/6/4, 146, 91, 37, 11, 2, 4
2019/6/5, 129, 96, 41, 12, 2, 4
2019/6/6, 133, 117, 43, 20, 5, 5
2019/6/7, 162, 109, 44, 14, 4, 5
2019/6/8, 169, 81, 43, 13, 6, 4
2019/6/9, 148, 86, 32, 12, 5, 4
2019/6/10, 136, 92, 34, 12, 3, 4
2019/6/11, 137, 93, 36, 16, 1, 4
2019/6/12, 155, 75, 27, 12, 1, 4
2019/6/13, 135, 91, 38, 13, 1, 4
2019/6/14, 145, 100, 35, 11, 1, 4
2019/6/15, 162, 107, 32, 10, 1, 3
2019/6/16, 162, 100, 30, 10, 3, 3
2019/6/17, 159, 81, 23, 11, 3, 3
2019/6/18, 141, 49, 32, 12, 3, 4
2019/6/19, 89, 74, 23, 12, 4, 3
2019/6/20, 121, 64, 27, 15, 3, 4
2019/6/21, 121, 77, 37, 19, 4, 5
2019/6/22, 130, 138, 37, 15, 4, 4
2019/6/23, 164, 114, 25, 15, 3, 4
2019/6/24, 136, 233, 40, 17, 4, 6
2019/6/25, 192, 63, 31, 11, 4, 4
2019/6/26, 109, 59, 26, 10, 4, 4
2019/6/27, 120, 64, 24, 10, 4, 4
2019/6/28, 136, 74, 24, 9, 5, 4
2019/6/29, 146, 76, 25, 9, 5, 4
2019/6/30, 146, 72, 29, 10, 5, 3
2019/1/1, 166, 120, 31, 15, 6, 13
2019/1/2, 164, 120, 36, 13, 3, 8
2019/1/3, 160, 101, 34, 14, 9, 10
2019/1/4, 166, 91, 33, 14, 11, 9
