date, pm25, pm10, o3, no2, so2, co
2019/6/21, 122, 77, 119, 9, 4, 9
2019/6/22, 139, 69, 101, 13, 5, 7
2019/6/23, 105, 67, 111, 16, 9, 9
2019/6/24, 114, 67, 112, 11, 6, 7
2019/6/25, 128, 69, 119, 10, 4, 6
2019/6/26, 117, 62, 121, 8, 4, 6
2019/6/27, 118, 50, 67, 10, 3, 8
2019/6/28, 129, 69, 93, 13, 6, 9
2019/6/29, 106, 46, 82, 12, 5, 5
2019/6/30, 44, 72, 120, 21, 12, 10
2019/1/1, 216, 144, 27, 35, 27, 38
2019/1/2, 268, 166, 28, 40, 21, 29
2019/1/3, 286, 222, 27, 57, 37, 37
2019/1/4, 352, 88, 25, 33, 23, 23
2019/1/5, 193, 96, 55, 30, 21, 22
2019/1/6, 177, 153, 22, 44, 36, 35
2019/1/7, 262, 135, 19, 39, 30, 29
2019/1/8, 233, 73, 21, 27, 22, 15
2019/1/9, 155, 104, 17, 31, 12, 19
2019/1/10, 207, 165, 11, 34, 12, 25
2019/1/11, 309, 188, 9, 32, 9, 34
2019/1/12, 346, 313, 23, 49, 11, 58
2019/1/13, 390, 206, 11, 36, 11, 35
2019/1/14, 356, 176, 27, 24, 12, 20
2019/1/15, 206, 96, 18, 28, 13, 14
2019/1/16, 136, 156, 17, 35, 24, 27
2019/1/17, 175, 122, 13, 40, 23, 28
2019/1/18, 198, 172, 12, 44, 29, 30
2019/1/19, 237, 152, 22, 32, 23, 32
2019/1/20, 180, 90, 26, 30, 18, 19
2019/1/21, 164, 81, 27, 31, 16, 17
2019/1/22, 144, 119, 33, 37, 28, 34
2019/1/23, 188, 174, 16, 54, 32, 37
2019/1/24, 290, 91, 30, 26, 14, 18
2019/1/25, 166, 94, 33, 25, 12, 19
2019/1/26, 169, 101, 15, 30, 13, 15
2019/1/27, 188, 144, 25, 35, 29, 30
2019/1/28, 236, 159, 26, 34, 17, 23
2019/1/29, 261, 195, 18, 28, 12, 26
2019/1/30, 293, 81, 25, 16, 10, 12
2019/1/31, 137, 84, 38, 17, 12, 17
2019/2/1, 167, 109, 26, 16, 6, 17
2019/2/2, 222, 172, 38, 25, 18, 30
2019/2/3, 299, 181, 44, 20, 14, 21
2019/2/4, 220, 302, 55, 20, 28, 22
2019/2/5, 386, 185, 25, 18, 13, 20
2019/2/6, 269, 65, 89, 9, 8, 8
2019/2/7, 128, 47, 32, 8, 9, 8
2019/2/8, 109, 73, 35, 14, 14, 13
2019/2/9, 152, 62, 31, 10, 9, 10
2019/2/10, 156, 89, 35, 18, 8, 15
2019/2/11, 200, 146, 27, 26, 18, 24
2019/2/12, 296, 77, 13, 18, 15, 17
2019/2/13, 179, 86, 25, 19, 14, 21
2019/2/14, 188, 116, 39, 17, 13, 24
2019/2/15, 214, 97, 41, 24, 15, 18
2019/2/16, 193, 100, 44, 28, 17, 19
2019/2/17, 208, 79, 29, 22, 9, 13
2019/2/18, 175, 104, 18, 22, 6, 16
2019/2/19, 220, 312, 20, 26, 8, 27
2019/2/20, 438, 247, 25, 30, 6, 37
2019/2/21, 362, 222, 77, 35, 10, 34
2019/2/22, 368, 149, 68, 33, 14, 33
2019/2/23, 267, 151, 45, 38, 13, 22
2019/2/24, 295, 241, 51, 47, 30, 37
2019/2/25, 386, 206, 26, 46, 27, 37
2019/2/26, 326, 129, 55, 30, 11, 17
2019/2/27, 251, 104, 55, 23, 10, 13
2019/2/28, 197, 89, 88, 20, 18, 13
2019/3/1, 178, 110, 59, 24, 10, 20
2019/3/2, 197, 95, 42, 13, 6, 12
2019/3/3, 192, 104, 38, 21, 9, 13
2019/3/4, 192, 143, 77, 22, 15, 19
2019/3/5, 264, 120, 49, 21, 17, 20
2019/3/6, 162, 73, 49, 17, 12, 19
2019/3/7, 113, 70, 50, 16, 7, 10
2019/3/8, 138, 88, 44, 25, 11, 12
2019/3/9, 170, 130, 47, 28, 20, 22
2019/3/10, 174, 78, 43, 17, 17, 12
2019/3/11, 89, 69, 36, 14, 9, 7
2019/3/12, 70, 84, 37, 23, 12, 13
2019/3/13, 142, 99, 39, 26, 11, 12
2019/3/14, 148, 98, 43, 19, 10, 12
2019/3/15, 114, 58, 45, 22, 10, 9
2019/3/16, 106, 108, 55, 26, 16, 16
2019/3/17, 182, 86, 53, 16, 10, 9
2019/3/18, 161, 108, 58, 17, 9, 9
2019/3/19, 147, 83, 50, 16, 12, 12
2019/3/20, 173, 95, 39, 11, 17, 9
2019/3/21, 44, 66, 37, 18, 8, 6
2019/3/22, 110, 76, 38, 16, 10, 8
2019/3/23, 91, 85, 46, 21, 10, 8
2019/3/24, 155, 81, 51, 19, 14, 10
2019/3/25, 128, 106, 60, 25, 9, 11
2019/3/26, 155, 161, 47, 27, 13, 12
2019/3/27, 169, 97, 35, 13, 10, 8
2019/3/28, 101, 85, 31, 22, 12, 10
2019/3/29, 135, 74, 37, 12, 8, 6
2019/3/30, 104, 102, 41, 18, 11, 8
2019/3/31, 150, 87, 46, 17, 11, 9
2018/10/1, 77, 80, 70, 27, 22, 21
2018/10/2, 126, 97, 59, 33, 16, 23
2018/10/3, 160, 99, 83, 36, 15, 17
2018/10/4, 167, 103, 97, 36, 14, 19
2018/10/5, 174, 121, 66, 37, 15, 18
2018/10/6, 180, 82, 41, 25, 16, 11
2018/10/7, 124, 116, 51, 29, 17, 25
2018/10/8, 169, 85, 31, 24, 15, 20
2018/10/9, 117, 86, 33, 24, 12, 12
2018/10/10, 133, 86, 36, 27, 18, 18
2018/10/11, 151, 112, 54, 28, 10, 16
2018/10/12, 169, 96, 65, 29, 10, 13
2018/10/13, 165, 77, 53, 27, 11, 10
2018/10/14, 156, 86, 45, 24, 9, 10
2018/10/15, 171, 121, 47, 22, 14, 15
2018/10/16, 208, 80, 39, 23, 17, 17
2018/10/17, 168, 89, 41, 30, 14, 14
2018/10/18, 160, 148, 46, 29, 13, 17
2018/10/19, 165, 112, 32, 37, 20, 26
2018/10/20, 177, 109, 22, 34, 13, 14
2018/10/21, 180, 100, 40, 26, 12, 16
2018/10/22, 182, 85, 34, 20, 13, 11
2018/10/23, 129, 112, 44, 32, 13, 19
2018/10/24, 163, 126, 21, 39, 18, 20
2018/10/25, 185, 73, 27, 18, 20, 15
2018/10/26, 83, 74, 28, 22, 19, 10
2018/10/27, 104, 63, 32, 22, 19, 15
2018/10/28, 90, 71, 28, 22, 17, 15
2018/10/29, 122, 86, 35, 24, 12, 19
2018/10/30, 142, 99, 50, 30, 11, 22
2018/10/31, 180, 132, 45, 35, 22, 28
2018/11/1, 225, 104, 56, 27, 10, 14
2018/11/2, 214, 77, 45, 25, 10, 29
2018/11/3, 171, 111, 33, 25, 12, 15
2018/11/4, 208, 48, 13, 16, 11, 16
2018/11/5, 131, 50, 17, 20, 9, 10
2018/11/6, 123, 60, 21, 23, 11, 14
2018/11/7, 136, 73, 23, 22, 9, 13
2018/11/8, 179, 93, 24, 29, 13, 18
2018/11/9, 192, 116, 14, 36, 20, 23
2018/11/10, 207, 74, 26, 30, 14, 22
2018/11/11, 176, 123, 24, 30, 11, 26
2018/11/12, 233, 117, 26, 28, 6, 25
2018/11/13, 216, 136, 23, 33, 7, 36
2018/11/14, 229, 164, 23, 29, 11, 26
2018/11/15, 280, 60, 14, 18, 8, 12
2018/11/16, 151, 53, 13, 21, 5, 10
2018/11/17, 156, 70, 15, 24, 10, 16
2018/11/18, 153, 77, 23, 26, 11, 14
2018/11/19, 158, 101, 14, 35, 15, 20
2018/11/20, 192, 108, 22, 33, 20, 22
2018/11/21, 186, 95, 24, 26, 12, 17
2018/11/22, 170, 141, 9, 39, 15, 22
2018/11/23, 234, 148, 23, 40, 21, 30
2018/11/24, 258, 181, 22, 44, 17, 31
2018/11/25, 310, 201, 28, 41, 13, 27
2018/11/26, 331, 406, 25, 41, 18, 31
2018/11/27, 343, 355, 12, 36, 22, 23
2018/11/28, 217, 217, 20, 34, 24, 27
2018/11/29, 186, 217, 22, 30, 11, 23
2018/11/30, 212, 257, 12, 38, 22, 34
2018/12/1, 279, 213, 13, 37, 10, 31
2018/12/2, 344, 257, 15, 29, 13, 25
2018/12/3, 254, 188, 19, 26, 15, 16
2018/12/4, 165, 99, 15, 27, 10, 13
2018/12/5, 162, 82, 17, 23, 6, 12
2018/12/6, 162, 65, 19, 18, 8, 9
2018/12/7, 94, 71, 19, 25, 20, 15
2018/12/8, 150, 74, 15, 25, 11, 15
2018/12/9, 158, 129, 7, 34, 25, 27
2018/12/10, 211, 119, 15, 38, 24, 25
2018/12/11, 209, 115, 53, 34, 16, 22
2018/12/12, 190, 118, 101, 33, 22, 34
2018/12/13, 203, 114, 33, 33, 24, 22
2018/12/14, 201, 146, 59, 39, 12, 24
2018/12/15, 243, 116, 85, 34, 13, 21
2018/12/16, 201, 97, 42, 33, 20, 19
2018/12/17, 158, 101, 58, 36, 19, 25
2018/12/18, 171, 148, 44, 46, 39, 38
2018/12/19, 252, 153, 64, 46, 37, 37
2018/12/20, 249, 158, 54, 49, 31, 34
2018/12/21, 241, 144, 70, 44, 33, 32
2018/12/22, 220, 128, 64, 34, 20, 22
2018/12/23, 194, 117, 23, 31, 15, 24
2018/12/24, 161, 129, 19, 38, 23, 25
2018/12/25, 215, 90, 20, 28, 20, 20
2018/12/26, 168, 77, 18, 20, 14, 15
2018/12/27, 150, 63, 25, 20, 16, 16
2018/12/28, 138, 73, 23, 26, 17, 18
2018/12/29, 164, 88, 30, 27, 24, 24
2018/12/30, 184, , , , , 
2018/7/1, 147, 79, 86, 20, 7, 17
2018/7/2, 145, 69, 95, 16, 11, 20
2018/7/3, 125, 61, 77, 16, 6, 16
2018/7/4, 118, 91, 110, 19, 11, 17
2018/7/5, 148, 98, 116, 17, 11, 15
2018/7/6, 164, 62, 91, 12, 6, 14
2018/7/7, 123, 62, 59, 13, 12, 13
2018/7/8, 127, 60, 56, 16, 7, 24
2018/7/9, 113, 55, 54, 19, 8, 21
2018/7/10, 103, 87, 43, 18, 6, 22
2018/7/11, 150, 142, 85, 18, 4, 13
2018/7/12, 154, 53, 58, 18, 9, 29
2018/7/13, 121, 44, 50, 16, 6, 23
2018/7/14, 107, 79, 54, 15, 2, 15
