date, pm25, pm10, o3, no2, so2, co
2019/8/15, 93, 60, 96, 11, 5, 9
2019/8/16, 85, 42, 65, 11, 7, 7
2019/8/17, 69, 51, 94, 13, 10, 7
2019/8/18, 72, 60, 102, 11, 10, 8
2019/8/19, 84, 56, 97, 11, 8, 8
2019/8/20, 88, 42, 46, 10, 7, 10
2019/8/21, 79, 58, 87, 9, 7, 10
2019/8/22, 119, 70, 98, 19, 8, 10
2019/8/23, 132, 63, 104, 17, 11, 11
2019/8/24, 121, 68, 86, 10, 12, 11
2019/8/25, 128, 67, 69, 8, 10, 12
2019/8/26, 136, 58, 40, 12, 11, 12
2019/8/27, 124, 46, 75, 14, 9, 8
2019/8/28, 72, 45, 69, 18, 16, 8
2019/8/29, 65, 48, 81, 17, 14, 7
2019/8/30, 68, 55, 85, 26, 13, 7
2019/8/31, 82, 64, 83, 24, 11, 9
2019/9/1, 98, 53, 41, 14, 8, 8
2019/9/2, 106, 57, 79, 20, 12, 10
2019/9/3, 110, 65, 86, 19, 15, 9
2019/9/4, 130, 61, 84, 21, 8, 11
2019/9/5, 112, 59, 106, 22, 6, 8
2019/9/6, 103, 68, 105, 24, 10, 9
2019/9/7, 122, 72, 119, 21, 17, 9
2019/9/8, 122, 69, 103, 15, 9, 9
2019/9/9, 133, 76, 57, 16, 8, 11
2019/9/10, 156, 56, 18, 11, 3, 9
2019/9/11, 110, 45, 15, 10, 3, 9
2019/9/12, 95, 52, 40, 11, 7, 7
2019/9/13, 84, 50, 40, 13, 14, 7
2019/9/14, 79, 28, 33, 16, 8, 7
2019/9/15, 65, 35, 27, 16, 5, 8
2019/9/16, 85, 34, 41, 13, 4, 8
2019/9/17, 91, 55, 75, 14, 8, 10
2019/9/18, 111, 71, 45, 16, 10, 8
2019/9/19, 131, 45, 42, 14, 9, 9
2019/9/20, 93, 61, 82, 20, 11, 12
2019/9/21, 128, 62, 96, 23, 16, 11
2019/9/22, 115, 67, 94, 36, 12, 11
2019/9/23, 120, 54, 71, 29, 12, 9
2019/9/24, 94, 66, 98, 27, 16, 10
2019/9/25, 104, 74, 103, 26, 12, 11
2019/9/26, 127, 76, 93, 25, 8, 10
2019/9/27, 110, 77, 94, 22, 6, 11
2019/9/28, 97, 81, 95, 20, 5, 9
2019/9/29, 116, 86, 97, 14, 6, 9
2019/9/30, 118, 69, 93, 13, 6, 9
2019/4/1, 126, 96, 53, 27, 23, 9
2019/4/2, 161, 102, 95, 20, 13, 9
2019/4/3, 173, 93, 88, 27, 10, 8
2019/4/4, 164, 68, 85, 17, 7, 7
2019/4/5, 152, 89, 73, 12, 10, 7
2019/4/6, 151, 123, 80, 16, 14, 10
2019/4/7, 159, 144, 36, 18, 15, 11
2019/4/8, 195, 54, 34, 11, 7, 7
2019/4/9, 129, 62, 50, 13, 8, 7
2019/4/10, 149, 71, 50, 15, 8, 8
2019/4/11, 164, 63, 105, 12, 10, 8
2019/4/12, 157, 77, 67, 18, 15, 10
2019/4/13, 173, 58, 50, 15, 10, 6
2019/4/14, 112, 66, 48, 24, 6, 7
2019/4/15, 116, 71, 61, 16, 9, 7
2019/4/16, 145, 71, 53, 11, 6, 6
2019/4/17, 122, 96, 79, 10, 9, 8
2019/4/18, 131, 91, 39, 13, 13, 7
2019/4/19, 123, 85, 57, 18, 15, 9
2019/4/20, 147, 78, 38, 16, 8, 13
2019/4/21, 165, 87, 40, 16, 7, 13
2019/4/22, 176, 65, 56, 14, 5, 13
2019/4/23, 158, 68, 57, 20, 5, 11
2019/4/24, 155, 62, 36, 13, 5, 7
2019/4/25, 128, 58, 36, 14, 8, 7
2019/4/26, 139, 64, 36, 14, 11, 6
2019/4/27, 139, 66, 48, 15, 7, 8
2019/4/28, 159, 70, 68, 16, 6, 9
2019/4/29, 163, 137, 68, 18, 9, 10
2019/4/30, 168, 112, 58, 25, 19, 8
2019/5/1, 133, 76, 79, 22, 13, 6
2019/5/2, 125, 75, 81, 22, 12, 6
2019/5/3, 133, 90, 87, 21, 27, 8
2019/5/4, 156, 120, 93, 17, 15, 9
2019/5/5, 170, 86, 54, 13, 12, 6
2019/5/6, 125, 69, 53, 21, 12, 6
2019/5/7, 104, 60, 59, 12, 6, 5
2019/5/8, 114, 61, 105, 14, 12, 7
2019/5/9, 124, 62, 79, 21, 7, 7
2019/5/10, 125, 64, 51, 24, 13, 7
2019/5/11, 123, 111, 65, 24, 10, 8
2019/5/12, 160, 173, 36, 17, 10, 6
2019/5/13, 176, 127, 64, 22, 8, 7
2019/5/14, 160, 99, 68, 17, 13, 8
2019/5/15, 153, 77, 75, 14, 6, 10
2019/5/16, 162, 80, 104, 14, 11, 9
2019/5/17, 153, 70, 41, 11, 7, 8
2019/5/18, 147, 102, 49, 13, 9, 5
2019/5/19, 132, 78, 52, 14, 13, 5
2019/5/20, 110, 66, 72, 14, 10, 5
2019/5/21, 87, 69, 78, 15, 6, 6
2019/5/22, 111, 59, 85, 12, 5, 6
2019/5/23, 96, 73, 92, 12, 5, 8
2019/5/24, 133, 63, 70, 9, 5, 8
2019/5/25, 144, 62, 90, 11, 6, 8
2019/5/26, 120, 91, 55, 11, 10, 8
2019/5/27, 110, 47, 55, 11, 6, 6
2019/5/28, 93, 42, 57, 10, 4, 6
2019/5/29, 73, 44, 42, 8, 4, 7
2019/5/30, 85, 64, 69, 18, 6, 8
2019/5/31, 103, 59, 82, 15, 5, 8
2019/6/1, 84, 65, 74, 8, 5, 6
2019/6/2, 89, 66, 73, 9, 5, 6
2019/6/3, 108, 62, 91, 12, 5, 7
2019/6/4, 85, 68, 79, 11, 5, 8
2019/6/5, 135, 48, 83, 12, 4, 9
2019/6/6, 94, 58, 75, 19, 6, 9
2019/6/7, 112, 58, 103, 11, 6, 9
2019/6/8, 110, 65, 114, 15, 9, 9
2019/6/9, 121, 67, 104, 12, 15, 7
2019/6/10, 96, 67, 91, 17, 8, 7
2019/6/11, 103, 57, 85, 17, 5, 8
2019/6/12, 88, 54, 103, 14, 6, 7
2019/6/13, 93, 64, 103, 20, 6, 7
2019/6/14, 101, 56, 80, 9, 5, 6
2019/6/15, 102, 52, 64, 9, 5, 6
2019/6/16, 90, 71, 81, 15, 8, 7
2019/6/17, 114, 68, 98, 12, 6, 8
2019/6/18, 142, 51, 54, 8, 4, 8
2019/6/19, 104, 33, 47, 6, 4, 8
2019/6/20, 73, 49, 68, 10, 6, 9
2019/6/21, 102, 67, 81, 14, 10, 10
2019/6/22, 156, 74, 102, 21, 9, 10
2019/6/23, 143, 65, 97, 21, 8, 8
2019/6/24, 118, 60, 93, 18, 7, 7
2019/6/25, 113, 68, 112, 19, 12, 8
2019/6/26, 119, 77, 97, 22, 11, 9
2019/6/27, 144, 45, 46, 10, 9, 9
2019/6/28, 109, 47, 68, 12, 9, 7
2019/6/29, 69, 52, 89, 13, 8, 7
2019/6/30, 83, 58, 106, 20, 14, 8
2019/1/1, 207, 122, 32, 30, 17, 14
2019/1/2, 222, 127, 21, 34, 16, 14
2019/1/3, 216, 152, 22, 30, 14, 17
2019/1/4, 275, 169, 24, 36, 20, 22
2019/1/5, 289, 112, 30, 34, 28, 15
2019/1/6, 200, 185, 17, 40, 20, 21
2019/1/7, 314, 195, 24, 36, 18, 22
2019/1/8, 317, 81, 23, 19, 10, 11
2019/1/9, 170, 93, 27, 22, 10, 14
2019/1/10, 187, 114, 26, 25, 9, 17
2019/1/11, 204, 111, 21, 23, 8, 17
2019/1/12, 193, 132, 12, 25, 11, 20
2019/1/13, 224, 170, 47, 28, 12, 22
2019/1/14, 280, 139, 55, 23, 12, 16
2019/1/15, 202, 93, 83, 24, 11, 10
2019/1/16, 138, 107, 94, 28, 14, 15
